C0000100,rank,csv_code,shap_logit,abs_shap_logit,base_logit,predicted_logit,probability,y_true,ref_id,variable,survey_year,feature_group,question
434603,1,C0005700,0.3594106859447495,0.3594106859447495,0.04361990643584945,0.668358151595991,0.6611354244505795,1,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
434603,2,C0008048,0.09519115900159617,0.09519115900159617,0.04361990643584945,0.668358151595991,0.6611354244505795,1,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
434603,3,Y3254900,0.07005589457071484,0.07005589457071484,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
434603,4,Y3599000,0.05325412647218104,0.05325412647218104,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
434603,5,Y3300000,0.020801825636472003,0.020801825636472003,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
434603,6,Y2590306,0.010038600124559267,0.010038600124559267,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
434603,7,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
434603,8,Y3332600,0.005746071606024694,0.005746071606024694,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
106301,1,C0005700,-0.5475052743472311,0.5475052743472311,0.04361990643584945,-0.8937536306639354,0.2903358176402396,0,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
106301,2,C0008048,-0.3330746269312862,0.3330746269312862,0.04361990643584945,-0.8937536306639354,0.2903358176402396,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
106301,3,Y3599000,-0.17367590956288279,0.17367590956288279,0.04361990643584945,-0.8937536306639354,0.2903358176402396,0,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
106301,4,Y3254900,0.07005589457071484,0.07005589457071484,0.04361990643584945,-0.8937536306639354,0.2903358176402396,0,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
106301,5,Y3300000,0.020801825636472003,0.020801825636472003,0.04361990643584945,-0.8937536306639354,0.2903358176402396,0,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
106301,6,Y2590306,0.010038600124559267,0.010038600124559267,0.04361990643584945,-0.8937536306639354,0.2903358176402396,0,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
106301,7,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,-0.8937536306639354,0.2903358176402396,0,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
106301,8,Y3332600,0.005746071606024694,0.005746071606024694,0.04361990643584945,-0.8937536306639354,0.2903358176402396,0,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
143703,1,C0005700,0.3594106859447495,0.3594106859447495,0.04361990643584945,0.668358151595991,0.6611354244505795,1,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
143703,2,C0008048,0.09519115900159617,0.09519115900159617,0.04361990643584945,0.668358151595991,0.6611354244505795,1,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
143703,3,Y3254900,0.07005589457071484,0.07005589457071484,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
143703,4,Y3599000,0.05325412647218104,0.05325412647218104,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
143703,5,Y3300000,0.020801825636472003,0.020801825636472003,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
143703,6,Y2590306,0.010038600124559267,0.010038600124559267,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
143703,7,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
143703,8,Y3332600,0.005746071606024694,0.005746071606024694,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
231302,1,C0005700,0.3594106859447495,0.3594106859447495,0.04361990643584945,0.668358151595991,0.6611354244505795,1,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
231302,2,C0008048,0.09519115900159617,0.09519115900159617,0.04361990643584945,0.668358151595991,0.6611354244505795,1,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
231302,3,Y3254900,0.07005589457071484,0.07005589457071484,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
231302,4,Y3599000,0.05325412647218104,0.05325412647218104,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
231302,5,Y3300000,0.020801825636472003,0.020801825636472003,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
231302,6,Y2590306,0.010038600124559267,0.010038600124559267,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
231302,7,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
231302,8,Y3332600,0.005746071606024694,0.005746071606024694,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
453402,1,C0005700,0.3594106859447495,0.3594106859447495,0.04361990643584945,0.668358151595991,0.6611354244505795,1,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
453402,2,C0008048,0.09519115900159617,0.09519115900159617,0.04361990643584945,0.668358151595991,0.6611354244505795,1,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
453402,3,Y3254900,0.07005589457071484,0.07005589457071484,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
453402,4,Y3599000,0.05325412647218104,0.05325412647218104,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
453402,5,Y3300000,0.020801825636472003,0.020801825636472003,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
453402,6,Y2590306,0.010038600124559267,0.010038600124559267,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
453402,7,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
453402,8,Y3332600,0.005746071606024694,0.005746071606024694,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
310102,1,C0005700,-0.5475052743472311,0.5475052743472311,0.04361990643584945,-0.23855780869598936,0.44064178665656895,1,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
310102,2,C0008048,0.09519115900159617,0.09519115900159617,0.04361990643584945,-0.23855780869598936,0.44064178665656895,1,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
310102,3,Y3254900,0.07005589457071484,0.07005589457071484,0.04361990643584945,-0.23855780869598936,0.44064178665656895,1,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
310102,4,Y3599000,0.05325412647218104,0.05325412647218104,0.04361990643584945,-0.23855780869598936,0.44064178665656895,1,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
310102,5,Y3300000,0.020801825636472003,0.020801825636472003,0.04361990643584945,-0.23855780869598936,0.44064178665656895,1,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
310102,6,Y2590306,0.010038600124559267,0.010038600124559267,0.04361990643584945,-0.23855780869598936,0.44064178665656895,1,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
310102,7,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,-0.23855780869598936,0.44064178665656895,1,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
310102,8,Y3332600,0.005746071606024694,0.005746071606024694,0.04361990643584945,-0.23855780869598936,0.44064178665656895,1,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
242001,1,C0005700,-0.5475052743472311,0.5475052743472311,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
242001,2,C0008048,-0.3330746269312862,0.3330746269312862,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
242001,3,Y3300000,-0.1487271770788436,0.1487271770788436,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
242001,4,Y3254900,-0.14589206603461025,0.14589206603461025,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
242001,5,Y3599000,0.05325412647218104,0.05325412647218104,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
242001,6,Y2590306,0.010038600124559267,0.010038600124559267,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
242001,7,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
242001,8,Y3332600,0.005746071606024694,0.005746071606024694,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
347604,1,C0005700,0.3594106859447495,0.3594106859447495,0.04361990643584945,0.13876191878159835,0.5346349232760802,0,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
347604,2,Y3599000,-0.2260103118778323,0.2260103118778323,0.04361990643584945,0.13876191878159835,0.5346349232760802,0,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
347604,3,Y3300000,-0.1487271770788436,0.1487271770788436,0.04361990643584945,0.13876191878159835,0.5346349232760802,0,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
347604,4,C0008048,0.09519115900159617,0.09519115900159617,0.04361990643584945,0.13876191878159835,0.5346349232760802,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
347604,5,Y3254900,0.07005589457071484,0.07005589457071484,0.04361990643584945,0.13876191878159835,0.5346349232760802,0,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
347604,6,Y3332600,-0.05704717302799518,0.05704717302799518,0.04361990643584945,0.13876191878159835,0.5346349232760802,0,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
347604,7,C6051000,-0.01596825702609438,0.01596825702609438,0.04361990643584945,0.13876191878159835,0.5346349232760802,0,C60510.00,CRES2016,2016,family/home,USUAL RESIDENCE OF CHILD
347604,8,Y2590306,0.010038600124559267,0.010038600124559267,0.04361990643584945,0.13876191878159835,0.5346349232760802,0,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
107703,1,C0005700,0.3594106859447495,0.3594106859447495,0.04361990643584945,0.5813929821967719,0.6413878684959656,0,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
107703,2,C0008048,0.09519115900159617,0.09519115900159617,0.04361990643584945,0.5813929821967719,0.6413878684959656,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
107703,3,Y3254900,0.07005589457071484,0.07005589457071484,0.04361990643584945,0.5813929821967719,0.6413878684959656,0,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
107703,4,Y2590306,-0.0589170221596157,0.0589170221596157,0.04361990643584945,0.5813929821967719,0.6413878684959656,0,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
107703,5,Y3599000,0.05325412647218104,0.05325412647218104,0.04361990643584945,0.5813929821967719,0.6413878684959656,0,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
107703,6,Y3300000,0.020801825636472003,0.020801825636472003,0.04361990643584945,0.5813929821967719,0.6413878684959656,0,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
107703,7,C6051000,-0.01596825702609438,0.01596825702609438,0.04361990643584945,0.5813929821967719,0.6413878684959656,0,C60510.00,CRES2016,2016,family/home,USUAL RESIDENCE OF CHILD
107703,8,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,0.5813929821967719,0.6413878684959656,0,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
327302,1,Y3254900,-0.3715484125405617,0.3715484125405617,0.04361990643584945,-0.8369980178844285,0.30216741256608326,0,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
327302,2,C0008048,-0.3330746269312862,0.3330746269312862,0.04361990643584945,-0.8369980178844285,0.30216741256608326,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
327302,3,C0005700,-0.2760753904915115,0.2760753904915115,0.04361990643584945,-0.8369980178844285,0.30216741256608326,0,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
327302,4,Y3599000,0.05325412647218104,0.05325412647218104,0.04361990643584945,-0.8369980178844285,0.30216741256608326,0,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
327302,5,Y3300000,0.020801825636472003,0.020801825636472003,0.04361990643584945,-0.8369980178844285,0.30216741256608326,0,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
327302,6,Y2590306,0.010038600124559267,0.010038600124559267,0.04361990643584945,-0.8369980178844285,0.30216741256608326,0,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
327302,7,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,-0.8369980178844285,0.30216741256608326,0,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
327302,8,Y3332600,0.005746071606024694,0.005746071606024694,0.04361990643584945,-0.8369980178844285,0.30216741256608326,0,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
228501,1,C0005700,-0.5475052743472311,0.5475052743472311,0.04361990643584945,-0.586254636219509,0.3574946753525845,0,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
228501,2,Y3254900,-0.14589206603461025,0.14589206603461025,0.04361990643584945,-0.586254636219509,0.3574946753525845,0,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
228501,3,C0008048,0.09519115900159617,0.09519115900159617,0.04361990643584945,-0.586254636219509,0.3574946753525845,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
228501,4,Y2590306,-0.0589170221596157,0.0589170221596157,0.04361990643584945,-0.586254636219509,0.3574946753525845,0,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
228501,5,Y3332600,-0.05704717302799518,0.05704717302799518,0.04361990643584945,-0.586254636219509,0.3574946753525845,0,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
228501,6,Y3599000,0.05325412647218104,0.05325412647218104,0.04361990643584945,-0.586254636219509,0.3574946753525845,0,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
228501,7,Y3300000,0.020801825636472003,0.020801825636472003,0.04361990643584945,-0.586254636219509,0.3574946753525845,0,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
228501,8,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,-0.586254636219509,0.3574946753525845,0,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
59004,1,C0005700,-0.5475052743472311,0.5475052743472311,0.04361990643584945,-0.9460880329788849,0.2796722302464059,0,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
59004,2,C0008048,-0.3330746269312862,0.3330746269312862,0.04361990643584945,-0.9460880329788849,0.2796722302464059,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
59004,3,Y3599000,-0.2260103118778323,0.2260103118778323,0.04361990643584945,-0.9460880329788849,0.2796722302464059,0,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
59004,4,Y3254900,0.07005589457071484,0.07005589457071484,0.04361990643584945,-0.9460880329788849,0.2796722302464059,0,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
59004,5,Y3300000,0.020801825636472003,0.020801825636472003,0.04361990643584945,-0.9460880329788849,0.2796722302464059,0,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
59004,6,Y2590306,0.010038600124559267,0.010038600124559267,0.04361990643584945,-0.9460880329788849,0.2796722302464059,0,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
59004,7,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,-0.9460880329788849,0.2796722302464059,0,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
59004,8,Y3332600,0.005746071606024694,0.005746071606024694,0.04361990643584945,-0.9460880329788849,0.2796722302464059,0,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
352301,1,C0005700,0.3594106859447495,0.3594106859447495,0.04361990643584945,0.668358151595991,0.6611354244505795,1,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
352301,2,C0008048,0.09519115900159617,0.09519115900159617,0.04361990643584945,0.668358151595991,0.6611354244505795,1,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
352301,3,Y3254900,0.07005589457071484,0.07005589457071484,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
352301,4,Y3599000,0.05325412647218104,0.05325412647218104,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
352301,5,Y3300000,0.020801825636472003,0.020801825636472003,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
352301,6,Y2590306,0.010038600124559267,0.010038600124559267,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
352301,7,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
352301,8,Y3332600,0.005746071606024694,0.005746071606024694,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
359702,1,C0005700,-0.5475052743472311,0.5475052743472311,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
359702,2,C0008048,-0.3330746269312862,0.3330746269312862,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
359702,3,Y3300000,-0.1487271770788436,0.1487271770788436,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
359702,4,Y3254900,-0.14589206603461025,0.14589206603461025,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
359702,5,Y3599000,0.05325412647218104,0.05325412647218104,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
359702,6,Y2590306,0.010038600124559267,0.010038600124559267,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
359702,7,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
359702,8,Y3332600,0.005746071606024694,0.005746071606024694,0.04361990643584945,-1.052300557949512,0.2587835753090463,0,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
305805,1,C0005700,0.3594106859447495,0.3594106859447495,0.04361990643584945,0.668358151595991,0.6611354244505795,1,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
305805,2,C0008048,0.09519115900159617,0.09519115900159617,0.04361990643584945,0.668358151595991,0.6611354244505795,1,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
305805,3,Y3254900,0.07005589457071484,0.07005589457071484,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y32549.00,Q14-10M,2014,other,"WHEN R BUYS FOOD ITEM FOR FIRST TIME, HOW OFTEN R READS NUTRITIONAL"
305805,4,Y3599000,0.05325412647218104,0.05325412647218104,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y35990.00,Q14-20A,2016,health,HEIGHT OF R IN INCHES (NOT INCLUDING FEET)
305805,5,Y3300000,0.020801825636472003,0.020801825636472003,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
305805,6,Y2590306,0.010038600124559267,0.010038600124559267,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
305805,7,Y3456000,0.008198591714894874,0.008198591714894874,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
305805,8,Y3332600,0.005746071606024694,0.005746071606024694,0.04361990643584945,0.668358151595991,0.6611354244505795,1,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
